2001,307.5,16.42
2001,308.5,16.39
2001,309.5,16.36
2001,310.5,16.31
2001,311.5,16.24
2001,312.5,16.16
2001,313.5,16.06
2001,314.5,15.96
2001,315.5,15.83
2001,316.5,15.69
2001,317.5,15.54
2001,318.5,15.38
2001,319.5,15.19
2001,320.5,15.00
2001,321.5,14.79
2001,322.5,14.57
2001,323.5,14.34
2001,324.5,14.09
2001,325.5,13.83
2001,326.5,13.55
2001,327.5,13.27
2001,328.5,12.97
2001,329.5,12.65
2001,330.5,12.33
2001,331.5,12.00
2001,332.5,11.65
2001,333.5,11.29
2001,334.5,10.92
2001,335.5,10.54
2001,336.5,10.15
2001,337.5,9.75
2001,338.5,9.34
2001,339.5,8.92
2001,340.5,8.50
2001,341.5,8.06
2001,342.5,7.61
2001,343.5,7.16
2001,344.5,6.70
2001,345.5,6.24
2001,346.5,5.76
2001,347.5,5.29
2001,348.5,4.80
2001,349.5,4.32
2001,350.5,3.83
2001,351.5,3.34
2001,352.5,2.84
2001,353.5,2.35
2001,354.5,1.85
2001,355.5,1.35
2001,356.5,0.85
2001,357.5,0.36
2001,358.5,-0.14
2001,359.5,-0.63
2001,360.5,-1.12
2001,361.5,-1.61
2001,362.5,-2.10
2001,363.5,-2.58
2001,364.5,-3.06
2002,0.5,-3.53
2002,1.5,-4.00
2002,2.5,-4.46
2002,3.5,-4.91
2002,4.5,-5.36
2002,5.5,-5.80
2002,6.5,-6.24
2002,7.5,-6.67
2002,8.5,-7.08
2002,9.5,-7.49
2002,10.5,-7.89
2002,11.5,-8.29
2002,12.5,-8.67
2002,13.5,-9.04
2002,14.5,-9.39
2002,15.5,-9.74
2002,16.5,-10.08
2002,17.5,-10.40
2002,18.5,-10.71
2002,19.5,-11.01
2002,20.5,-11.30
2002,21.5,-11.57
2002,22.5,-11.83
2002,23.5,-12.08
2002,24.5,-12.31
2002,25.5,-12.53
2002,26.5,-12.74
2002,27.5,-12.93
2002,28.5,-13.11
2002,29.5,-13.28
2002,30.5,-13.43
2002,31.5,-13.57
2002,32.5,-13.69
2002,33.5,-13.81
2002,34.5,-13.90
2002,35.5,-13.99
2002,36.5,-14.06
2002,37.5,-14.12
2002,38.5,-14.17
2002,39.5,-14.20
2002,40.5,-14.22
2002,41.5,-14.23
2002,42.5,-14.23
2002,43.5,-14.21
2002,44.5,-14.18
2002,45.5,-14.14
2002,46.5,-14.08
2002,47.5,-14.02
2002,48.5,-13.94
2002,49.5,-13.85
2002,50.5,-13.75
2002,51.5,-13.63
2002,52.5,-13.51
2002,53.5,-13.37
2002,54.5,-13.23
2002,55.5,-13.07
2002,56.5,-12.91
2002,57.5,-12.74
2002,58.5,-12.55
2002,59.5,-12.36
2002,60.5,-12.16
2002,61.5,-11.95
2002,62.5,-11.74
2002,63.5,-11.52
2002,64.5,-11.29
2002,65.5,-11.05
2002,66.5,-10.81
2002,67.5,-10.56
2002,68.5,-10.31
2002,69.5,-10.05
2002,70.5,-9.78
2002,71.5,-9.51
2002,72.5,-9.24
2002,73.5,-8.96
2002,74.5,-8.68
2002,75.5,-8.39
2002,76.5,-8.11
2002,77.5,-7.81
2002,78.5,-7.52
2002,79.5,-7.22
2002,80.5,-6.92
2002,81.5,-6.62
2002,82.5,-6.32
2002,83.5,-6.02
2002,84.5,-5.71
2002,85.5,-5.41
2002,86.5,-5.10
2002,87.5,-4.80
2002,88.5,-4.50
2002,89.5,-4.20
2002,90.5,-3.90
2002,91.5,-3.60
2002,92.5,-3.30
2002,93.5,-3.01
2002,94.5,-2.72
2002,95.5,-2.44
2002,96.5,-2.15
2002,97.5,-1.88
2002,98.5,-1.60
2002,99.5,-1.33
2002,100.5,-1.07
2002,101.5,-0.81
2002,102.5,-0.55
2002,103.5,-0.30
2002,104.5,-0.06
2002,105.5,0.18
2002,106.5,0.41
2002,107.5,0.64
2002,108.5,0.86
2002,109.5,1.07
2002,110.5,1.28
2002,111.5,1.48
2002,112.5,1.67
2002,113.5,1.86
2002,114.5,2.04
2002,115.5,2.20
2002,116.5,2.37
2002,117.5,2.52
2002,118.5,2.66
2002,119.5,2.80
2002,120.5,2.92
2002,121.5,3.04
2002,122.5,3.15
2002,123.5,3.25
2002,124.5,3.33
2002,125.5,3.41
2002,126.5,3.48
2002,127.5,3.54
2002,128.5,3.59
2002,129.5,3.63
2002,130.5,3.66
2002,131.5,3.68
2002,132.5,3.69
2002,133.5,3.70
2002,134.5,3.69
2002,135.5,3.67
2002,136.5,3.65
2002,137.5,3.61
2002,138.5,3.57
2002,139.5,3.51
2002,140.5,3.45
2002,141.5,3.38
2002,142.5,3.31
2002,143.5,3.22
2002,144.5,3.12
2002,145.5,3.02
2002,146.5,2.91
2002,147.5,2.79
2002,148.5,2.66
2002,149.5,2.53
2002,150.5,2.39
2002,151.5,2.24
2002,152.5,2.08
2002,153.5,1.92
2002,154.5,1.75
2002,155.5,1.58
2002,156.5,1.40
2002,157.5,1.21
2002,158.5,1.02
2002,159.5,0.83
2002,160.5,0.63
2002,161.5,0.42
2002,162.5,0.22
2002,163.5,0.01
2002,164.5,-0.20
2002,165.5,-0.42
2002,166.5,-0.63
2002,167.5,-0.85
2002,168.5,-1.07
2002,169.5,-1.29
2002,170.5,-1.50
2002,171.5,-1.72
2002,172.5,-1.94
2002,173.5,-2.15
2002,174.5,-2.36
2002,175.5,-2.58
2002,176.5,-2.79
2002,177.5,-2.99
2002,178.5,-3.20
2002,179.5,-3.40
2002,180.5,-3.60
2002,181.5,-3.80
2002,182.5,-3.99
2002,183.5,-4.17
2002,184.5,-4.36
2002,185.5,-4.53
2002,186.5,-4.70
2002,187.5,-4.87
2002,188.5,-5.03
2002,189.5,-5.18
2002,190.5,-5.33
2002,191.5,-5.47
2002,192.5,-5.60
2002,193.5,-5.72
2002,194.5,-5.84
2002,195.5,-5.94
2002,196.5,-6.04
2002,197.5,-6.13
2002,198.5,-6.21
2002,199.5,-6.28
2002,200.5,-6.34
2002,201.5,-6.40
2002,202.5,-6.44
2002,203.5,-6.47
